"","keyword","row_num"
"24973","RESEARCH COLLABORATION",24973
"24974","ABSORPTIVE CAPACITY",24974
"24975","CREATIVITY LIMITATIONS",24975
"24976","DISTANT KNOWLEDGE",24976
"24977","DISTANT SEARCH",24977
"24978","IDEATION",24978
"24979","KNOWLEDGE GRAPHS",24979
"24980","SUBSTANTIAL INNOVATION",24980
"24981","ARTIFICIAL INTELLIGENCE",24981
"24982","BIBLIOMETRICS",24982
"24983","ETHICS",24983
"24984","PRIVACY",24984
"24985","TOPIC ANALYSIS",24985
"24986","DATA DRIVEN",24986
"24987","INFORMATION SYSTEM",24987
"24988","INTERNATIONAL SCIENCE AND TECHNOLOGY COOPERATION",24988
"24989","MANAGEMENT AND PRACTICE",24989
"24990","BIOGAS UPGRADING",24990
"24991","BIOMETHANE",24991
"24992","RENEWABLE NATURAL GAS",24992
"24993","ROADMAP",24993
"24994","TECHNOLOGY MANAGEMENT",24994
"24995","TECHNOLOGY ROADMAPPING",24995
"24996","CLOUD COMPUTING",24996
"24997","SMART MANUFACTURING",24997
"24998","TECHNOLOGY MANAGEMENT",24998
"24999","BUSINESSES",24999
"25000","DIGITAL MATURITY",25000
"25001","DIGITAL STRATEGY",25001
"25002","DIGITAL TECHNOLOGY",25002
"25003","DIGITAL TECHNOLOGY MANAGEMENT",25003
"25004","DIGITAL TRANSFORMATION",25004
"25005","GREECE",25005
"25006","ABSORPTIVE CAPACITY",25006
"25007","MASSIVE OPEN ONLINE COURSES (MOOCS)",25007
"25008","MULTI-GROUP SEM",25008
"25009","PERCEIVED AUTONOMY",25009
"25010","TECHNOLOGY MANAGEMENT",25010
"25011","UTAUT",25011
"25012","DISCRETE EVENT SIMULATION",25012
"25013","ENERGY TRANSITION",25013
"25014","FREIGHT TRANSPORT",25014
"25015","GREENHOUSE GAS EMISSIONS",25015
"25016","MULTIMODAL FREIGHT TRANSPORT PLANNING",25016
"25017","SEQUENTIAL OPTIMIZATION-SIMULATION",25017
"25018","TRANSITION ENGINEERING",25018
"25019","COVID-19",25019
"25020","EDUCATION",25020
"25021","INDUSTRY 4.0",25021
"25022","INFORMATION AND COMMUNICATION TECHNOLOGIES",25022
"25023","INNOVATION",25023
"25024","SOCIAL ISOLATION",25024
"25025","TEACHER TRAINING COURSE",25025
"25026","CONSUMER PURCHASING BEHAVIOUR",25026
"25027","COVID-19 CRISIS",25027
"25028","INNOVATION MANAGEMENT PRACTICES",25028
"25029","INNOVATION STRATEGY",25029
"25030","MOROCCAN COMPANIES",25030
"25031","AORTIC STENOSIS",25031
"25032","EVOLUTION OF TECHNOLOGY",25032
"25033","HEALTH POLICY",25033
"25034","INNOVATION MANAGEMENT",25034
"25035","MEDICAL TECHNOLOGY",25035
"25036","RADICAL INNOVATION",25036
"25037","SAVR",25037
"25038","SURGICAL AORTIC VALVE REPLACEMENT",25038
"25039","TAVI",25039
"25040","TECHNOLOGICAL EVOLUTION",25040
"25041","TECHNOLOGY CHANGE",25041
"25042","TRANSCATHETER AORTIC VALVE IMPLANTATION",25042
"25043","6C MODEL",25043
"25044","INNOVATION ECOSYSTEM",25044
"25045","PROSPECTS",25045
"25046","INSIGHT-DRIVEN",25046
"25047","KNOWLEDGE MANAGEMENT",25047
"25048","PATENT ANALYTICS",25048
"25049","PATENT LANDSCAPE",25049
"25050","PATENT STRATEGY",25050
"25051","TECHNOLOGY MANAGEMENT",25051
"25052","DISRUPTION",25052
"25053","INNOVATION MANAGEMENT",25053
"25054","INNOVATION RESILIENCE",25054
"25055","PERSISTENCE IN INNOVATION",25055
"25056","UNSTABLE ENVIRONMENT",25056
"25057","BUSINESS MANAGEMENT",25057
"25058","ENGINEERING MANAGEMENT",25058
"25059","INDUSTRIAL ENGINEERING",25059
"25060","INTEGRATIVE FRAMEWORK",25060
"25061","MANAGEMENT ENGINEERING",25061
"25062","TAXONOMY",25062
"25063","TECHNOLOGY MANAGEMENT",25063
"25064","CONSTRAINT-BASED THINKING",25064
"25065","EMERGING MARKETS",25065
"25066","FRUGAL INNOVATION",25066
"25067","FRUGAL PRODUCT DEVELOPMENT",25067
"25068","INNOVATION MANAGEMENT",25068
"25069","BUILT ENVIRONMENT",25069
"25070","CONSTRUCTION MANAGEMENT",25070
"25071","ICT",25071
"25072","PROJECT MANAGEMENT",25072
"25073","SUPPLY CHAIN MANAGEMENT",25073
"25074","ABSORPTIVE CAPACITY",25074
"25075","BUSINESS MODEL INNOVATION",25075
"25076","COLLABORATION BREADTH",25076
"25077","COLLABORATION DEPTH",25077
"25078","BUREAUCRACY",25078
"25079","COMPLEXITY",25079
"25080","ENTANGLEMENT",25080
"25081","INNOVATION MANAGEMENT",25081
"25082","LEADERSHIP",25082
"25083","SUSTAINABLE DEVELOPMENT",25083
"25084","CONCEPTUAL TOOLS FOR MANAGEMENT OF TECHNOLOGY",25084
"25085","FRUGAL ENGINEERING",25085
"25086","FRUGAL INNOVATION",25086
"25087","IMPLEMENTATION METHODOLOGIES AND PROJECT MANAGEMENT",25087
"25088","MANAGEMENT OF INNOVATION",25088
"25089","MANAGEMENT OF NEW TECHNOLOGIES",25089
"25090","NEW PRODUCT DEVELOPMENT",25090
"25091","NEW SERVICE DEVELOPMENT",25091
"25092","PROCESS IMPROVEMENT",25092
"25093","PRODUCT DESIGN",25093
"25094","PRODUCT INNOVATIONS",25094
"25095","PROJECT AND R&D MANAGEMENT",25095
"25096","R&D MANAGEMENT",25096
"25097","RADICAL INNOVATION",25097
"25098","TECHNOLOGY MANAGEMENT",25098
"25099","TECHNOLOGY MANAGEMENT FRAMEWORK",25099
"25100","EUROPEAN COMMISSION",25100
"25101","FRAMEWORK PROGRAMME",25101
"25102","INNOVATION ECOSYSTEM",25102
"25103","INNOVATION MANAGEMENT",25103
"25104","RESEARCH AND INNOVATION POLICY",25104
"25105","EXTERNAL KNOWLEDGE",25105
"25106","INTERNAL KNOWLEDGE",25106
"25107","MULTILEVEL ANALYSIS",25107
"25108","PRODUCT INNOVATION",25108
"25109","REGION CONTEXT",25109
"25110","RUSSIAN COMPANIES",25110
"25111","SMES",25111
"25112","CHANGE MANAGEMENT",25112
"25113","CONNECT-COMPUTE-CLOUD-AI-API (3C2A)",25113
"25114","CUSTOMER EXPERIENCE (CX)",25114
"25115","DIGITAL TRANSFORMATION (DT)",25115
"25116","INNOVATION MANAGEMENT",25116
"25117","COGNITIVE LOAD",25117
"25118","DECISION MAKING",25118
"25119","INFORMATION COMPLEXITY",25119
"25120","INFORMATION OVERLOAD",25120
"25121","ORGANIZATIONAL OVERLOAD",25121
"25122","TECHNOLOGY MANAGEMENT",25122
"25123","AMBIDEXTERITY",25123
"25124","BUSINESS ECOSYSTEMS",25124
"25125","DYNAMIC CAPABILITY",25125
"25126","PLATFORM",25126
"25127","TECHNOLOGY MANAGEMENT",25127
"25128","FINANCE COMPANIES",25128
"25129","SUSTAINABILITY",25129
"25130","TECHNOLOGY MANAGEMENT/STRATEGY",25130
"25131","DATA MODEL",25131
"25132","DATA WAREHOUSE",25132
"25133","ETL",25133
"25134","SCIENCE AND TECHNOLOGY MANAGEMENT SYSTEM",25134
"25135","BIG DATA",25135
"25136","COMMERCIAL BANKS",25136
"25137","FINANCIAL INNOVATION",25137
"25138","FINANCIAL PRODUCTS",25138
"25139","INNOVATION MANAGEMENT",25139
"25140","PROCESS",25140
"25141","STANDARD",25141
"25142","STRATEGY",25142
"25143","SYSTEM",25143
"25144","TOOLS",25144
"25145","ANALYTIC HIERARCHY PROCESS (AHP)",25145
"25146","E-BANKING",25146
"25147","SOCIAL SUSTAINABILITY",25147
"25148","TECHNOLOGY MANAGEMENT",25148
"25149","ATYPICAL DESIGN",25149
"25150","CATEGORY PRESTIGE",25150
"25151","PACKAGE DESIGN",25151
"25152","CROSS-INDUSTRY INNOVATION",25152
"25153","FRAMEWORK",25153
"25154","INNOVATION MANAGEMENT",25154
"25155","TECHNOLOGY TRANSFER",25155
"25156","CAMPANIA",25156
"25157","ITALY",25157
"25158","E-TOURISM",25158
"25159","FACTOR ANALYSIS",25159
"25160","LOCAL TOURIST DISTRICT",25160
"25161","AGILE PROJECT MANAGEMENT",25161
"25162","BUSINESS PROCESS DESIGN",25162
"25163","COMPLEXITY",25163
"25164","HYBRID PROJECT MANAGEMENT",25164
"25165","INNOVATION MANAGEMENT",25165
"25166","TAILORING",25166
"25167","BUSINESS INTELLIGENCE",25167
"25168","CORONAVIRUS",25168
"25169","COVID-19",25169
"25170","CYBER-PHYSICAL SYSTEMS",25170
"25171","DIGITAL HEALTH",25171
"25172","EDUCATION",25172
"25173","EDUCATIONAL ACTIVITIES",25173
"25174","INDUSTRIAL ENGINEERING",25174
"25175","INDUSTRY 4.0",25175
"25176","INTERNET OF THINGS",25176
"25177","PROJECT MANAGEMENT",25177
"25178","PROJECT-BASED LEARNING",25178
"25179","B2B INNOVATION PROCESS",25179
"25180","INNOVATION NETWORKS",25180
"25181","SERVICE DESIGN",25181
"25182","STAKEHOLDER ENGAGEMENT",25182
"25183","STAKEHOLDER ENGAGEMENT JOURNEY",25183
"25184","NETWORKING POSITIONS",25184
"25185","TECHNOLOGY MANAGEMENT",25185
"25186","WORK/LIFE BOUNDARIES",25186
"25187","ADAPTATION PATHWAYS",25187
"25188","BAYESIAN NETWORK",25188
"25189","RISK AND UNCERTAINTY",25189
"25190","TECHNOLOGY ROADMAP",25190
"25191","TOPIC MODELING",25191
"25192","COST FRONTIER",25192
"25193","OWNERSHIP",25193
"25194","TOTAL FACTOR PRODUCTIVITY",25194
"25195","INDUSTRY 4.0",25195
"25196","LEGAL POLICIES",25196
"25197","MARKET DEVELOPMENT ENTRY MODE",25197
"25198","RENEWABLE ENERGY",25198
"25199","TECHNOLOGY MANAGEMENT",25199
"25200","WIND TURBINE INDUSTRY",25200
"25201","COORDINATION PRACTICES",25201
"25202","DEPENDENCIES",25202
"25203","EMERGENCY MANAGEMENT",25203
"25204","FRAMEWORK",25204
"25205","RESPONSE ACTIONS",25205
"25206","SYSTEM",25206
"25207","DATA ANALYTICS",25207
"25208","LITERATURE REVIEW",25208
"25209","PROCESS-FOCUSED MORPHOLOGICAL MATRIX",25209
"25210","TECHNOLOGICAL FORECASTING",25210
"25211","DISTINCTIVENESS",25211
"25212","INCREMENTAL INNOVATION",25212
"25213","INNOVATION AMBIDEXTERITY",25213
"25214","OPENNESS",25214
"25215","PLATFORM ECOSYSTEMS",25215
"25216","RADICAL INNOVATION",25216
"25217","LOCUS OF RESPONSIBILITY",25217
"25218","RECOVERY DISCONFIRMATION",25218
"25219","RECOVERY INITIATION",25219
"25220","SELF-SERVICE TECHNOLOGY",25220
"25221","SST RECOVERY",25221
"25222","FRONT-END OF INNOVATION",25222
"25223","INNOVATION COLLABORATION",25223
"25224","INNOVATION MANAGEMENT",25224
"25225","SUCCESS FACTORS",25225
"25226","AGE",25226
"25227","INTERNATIONALIZATION",25227
"25228","KNOWLEDGE SOURCING STRATEGY",25228
"25229","SMES",25229
"25230","COMPUTER TECHNOLOGY",25230
"25231","HIGHER VOCATIONAL COLLEGES",25231
"25232","ONE MILLION ENROLLMENT EXPANSION",25232
"25233","TEACHING MANAGEMENT MODE",25233
"25234","COMPUTER INFORMATION MANAGEMENT",25234
"25235","INFORMATION MANAGEMENT",25235
"25236","PROJECT COST",25236
"25237","TECHNOLOGY APPLICATION",25237
"25238","DATA MODEL",25238
"25239","DATA QUERY",25239
"25240","QUERY OPTIMIZATION",25240
"25241","RELATIONAL ENGINE",25241
"25242","SCIENCE AND TECHNOLOGY PROJECT",25242
"25243","COMMERCIALIZATION",25243
"25244","EDUCATION",25244
"25245","ELECTRICAL ENGINEERING",25245
"25246","ENTREPRENEURSHIP",25246
"25247","INNOVATION MANAGEMENT",25247
"25248","INNOVATIONS",25248
"25249","MARKET",25249
"25250","PROTOTYPE",25250
"25251","GENERIC TECHNOLOGY",25251
"25252","INTEGRATED CIRCUIT INDUSTRY",25252
"25253","MANAGEMENT RESEARCH",25253
"25254","PROSPECTS AND CHALLENGES",25254
"25255","COMPETITIVE STRATEGY",25255
"25256","MERGERS AND ACQUISITIONS",25256
"25257","STAKEHOLDER MANAGEMENT",25257
"25258","TECHNOLOGY MANAGEMENT/STRATEGY",25258
"25259","INNOVATION MANAGEMENT",25259
"25260","INNOVATION PROCESS",25260
"25261","INNOVATION SUCCESS",25261
"25262","LEAN STARTUP",25262
"25263","MINIMUM VIABLE PRODUCT",25263
"25264","AND INFRASTRUCTURE MANAGEMENT",25264
"25265","CUSTOMER EXPERIENCE",25265
"25266","CUSTOMER MANAGEMENT",25266
"25267","FOCUS GROUP",25267
"25268","LUXURY HOTELS",25268
"25269","MOBILE TECHNOLOGY",25269
"25270","OPERATIONS MANAGEMENT",25270
"25271","PROCESS DESIGN",25271
"25272","PROVIDER MANAGEMENT",25272
"25273","STRATEGIC GOAL",25273
"25274","ARTIFICIAL INTELLIGENCE (AI)",25274
"25275","DIGITIZATION",25275
"25276","INNO-VATION PROCESS",25276
"25277","PRODUCT INNOVATION",25277
"25278","SELF-INNOVATING ARTIFICIAL INTELLIGENCE (SAI)",25278
"25279","BIBLIOMETRICS",25279
"25280","MANAGEMENT OF ENGINEERING AND TECHNOLOGY (MET)",25280
"25281","PORTLAND INTERNATIONAL CONFERENCE FOR MANAGEMENT OF ENGINEERING AND TECHNOLOGY (PICMET)",25281
"25282","FEASIBILITY STUDY",25282
"25283","FINANCIAL EVALUATION",25283
"25284","ROADHEADER",25284
"25285","TBM",25285
"25286","TECHNICAL EVALUATION",25286
"25287","TECHNOLOGY MANAGEMENT",25287
"25288","TUNNELLING",25288
"25289","ARTIFICIAL INTELLIGENCE",25289
"25290","DIGITAL TRANSFORMATION",25290
"25291","DIGITIZATION",25291
"25292","RISK",25292
"25293","TECHNOLOGY MANAGEMENT",25293
"25294","USER EXPERIENCE",25294
"25295","HOTELS",25295
"25296","KIBS",25296
"25297","SERVICE INNOVATION",25297
"25298","SOCIAL CAPITAL",25298
"25299","SUCCESS FACTORS",25299
"25300","BIBLIOMETRIC ANALYSIS",25300
"25301","BLOCK-CHAIN",25301
"25302","DECENTRALIZED TECHNOLOGY",25302
"25303","DISTRIBUTED LEDGER",25303
"25304","LITERATURE REVIEW",25304
"25305","NETWORK ANALYSIS",25305
"25306","PERFORMANCE ANALYSIS",25306
"25307","TRACEABILITY",25307
"25308","TRACKING",25308
"25309","TRANSPARENCY",25309
"25310","TRUST",25310
"25311","COWORKING SPACES",25311
"25312","DIGITAL NOMADS",25312
"25313","DIGITAL WORK",25313
"25314","LOCATION-INDEPENDENT WORK",25314
"25315","MOBILE WORK",25315
"25316","MOBILE WORKSPACES",25316
"25317","NOMADIC WORK",25317
"25318","REMOTE WORK",25318
"25319","SPATIAL MATERIALITY",25319
"25320","TECHNOLOGY MANAGEMENT",25320
"25321","AMBIDEXTERITY",25321
"25322","ECOSYSTEMS",25322
"25323","ENTREPRENEURSHIP",25323
"25324","INNOVATION MANAGEMENT",25324
"25325","ACTION DESIGN RESEARCH",25325
"25326","DIGITAL INNOVATION MANAGEMENT",25326
"25327","OPEN BUSINESS MODEL INNOVATION",25327
"25328","WIKI",25328
"25329","COLLABORATION NETWORKS",25329
"25330","CORPORATE ACCELERATOR",25330
"25331","HETEROGENEITY",25331
"25332","INCUMBENT FIRMS",25332
"25333","INNOVATION MANAGEMENT",25333
"25334","INNOVATION NETWORKS",25334
"25335","STARTUPS",25335
"25336","COMPETENCE-BASED VIEW",25336
"25337","DIGITAL INNOVATION",25337
"25338","DIGITAL INNOVATION MANAGEMENT",25338
"25339","DIGITAL TRANSFORMATION",25339
"25340","RESOURCE-BASED VIEW",25340
"25341","VALUE CREATION",25341
"25342","ENTREPRENEURSHIP EDUCATION",25342
"25343","TEACHING MODELS",25343
"25344","TECHNOLOGY ENTREPRENEURSHIP",25344
"25345","TECHNOLOGY MANAGEMENT",25345
"25346","GREEN BUILDING",25346
"25347","HOUSING PROJECTS MANAGEMENT",25347
"25348","INNOVATIONS",25348
"25349","REAL ESTATE DEVELOPERS",25349
"25350","RENEWABLE ENERGY SOURCES",25350
"25351","SUSTAINABLE CONSTRUCTION",25351
"25352","BIBLIOMETRIC",25352
"25353","MANAGEMENT",25353
"25354","REVIEW",25354
"25355","SUSTAINABILITY",25355
"25356","SUSTAINABLE DEVELOPMENT",25356
"25357","COMPUTING EDUCATION",25357
"25358","INFORMATION TECHNOLOGY",25358
"25359","IT INFRASTRUCTURE",25359
"25360","IT MATURITY",25360
"25361","PUBLIC HEIS",25361
"25362","TECHNOLOGY MANAGEMENT FRAMEWORK",25362
"25363","INDUSTRY 4.0",25363
"25364","PATENTS' ANALYSIS",25364
"25365","RFID",25365
"25366","S-CURVES",25366
"25367","TECHNOLOGY AUDIT",25367
"25368","TECHNOLOGY MANAGEMENT",25368
"25369","TECHNOLOGY ROADMAP",25369
"25370","ENTREPRENEURIAL STRATEGY",25370
"25371","ENTREPRENEURSHIP",25371
"25372","EXPLOITATION",25372
"25373","EXPLORATION",25373
"25374","INNOVATION MANAGEMENT",25374
"25375","TECHNOLOGY AND INNOVATION MANAGEMENT",25375
"25376","TECHNOLOGY STRATEGY",25376
"25377","BUSINESS MODEL",25377
"25378","DYNAMIC MANAGERIAL CAPABILITIES",25378
"25379","ECOSYSTEM",25379
"25380","TECHNOLOGICAL CHANGE",25380
"25381","TECHNOLOGY MANAGEMENT",25381
"25382","DIFFUSION OF INNOVATION",25382
"25383","TECHNOLOGICAL CHANGE",25383
"25384","TECHNOLOGY AND INNOVATION MANAGEMENT",25384
"25385","TECHNOLOGY STRATEGY",25385
"25386","INNOVATION COMMUNICATION",25386
"25387","INTERPERSONAL MEANING",25387
"25388","IPHONE 1",25388
"25389","PRODUCT LAUNCH PRESENTATION",25389
"25390","STEVE JOBS",25390
"25391","BUSINESS MODEL INNOVATION",25391
"25392","ECOSYSTEMS",25392
"25393","EMERGING TECHNOLOGY AND INNOVATION MANAGEMENT",25393
"25394","INSTITUTIONAL THEORY",25394
"25395","RESOURCE-BASED PERSPECTIVES",25395
"25396","STRATEGIC DESIGN",25396
"25397","VALUE APPROPRIATION",25397
"25398","CONFIRMATORY FACTOR ANALYSIS",25398
"25399","INNOVATION MANAGEMENT",25399
"25400","NANOTECHNOLOGY",25400
"25401","NANOTECHNOLOGY CRITICAL SUCCESS FACTORS",25401
"25402","NANOTECHNOLOGY INNOVATION DIAMOND",25402
"25403","NANOTECHNOLOGY INNOVATION MODEL",25403
"25404","BOTTOM-UP URBAN DEVELOPMENT",25404
"25405","BOUNDARY SPANNER",25405
"25406","NICHE FORMATION",25406
"25407","SOCIAL ENTREPRENEURSHIP",25407
"25408","TYPOLOGY",25408
"25409","CYBER PHYSICAL SYSTEMS",25409
"25410","ENERGY MANAGEMENT SYSTEMS",25410
"25411","GREEN CLOUD AND AERIAL VEHICLE SURVEILLANCE",25411
"25412","SUSTAINABILITY CYBER CONSTRUCTION RESOURCE MODELING ALGORITHM",25412
"25413","PATENT CITATIONS",25413
"25414","PATENT CLASSIFICATION",25414
"25415","TECHNOLOGY EVOLUTION ANALYSIS",25415
"25416","DESIGN INNOVATION",25416
"25417","DESIGN PATENT",25417
"25418","FORWARD CITATION",25418
"25419","INNOVATION POLLINATION",25419
"25420","UTILITY PATENT",25420
"25421","AGENT-BASED MODELING",25421
"25422","BUSINESS GAMING SIMULATION",25422
"25423","EDUCATION",25423
"25424","INNOVATION MANAGEMENT",25424
"25425","PRICING AND TIMING STRATEGIES",25425
"25426","PRODUCT DIFFUSION",25426
"25427","CAPABILITY",25427
"25428","CHATBOTS",25428
"25429","INNOVATION MANAGEMENT",25429
"25430","VALUE PROPOSITION",25430
"25431","CHANGE FAILURE",25431
"25432","CHANGE LEADERSHIP",25432
"25433","DIAGNOSTIC OD",25433
"25434","DIALOGIC OD",25434
"25435","EXPLORATION/EXPLOITATION",25435
"25436","INNOVATION MANAGEMENT",25436
"25437","AFFECT",25437
"25438","CREATIVITY",25438
"25439","EMOTIONAL INTELLIGENCE",25439
"25440","INNOVATION",25440
"25441","OPPORTUNITY TO GROW",25441
"25442","SUPERVISORS",25442
"25443","BUSINESS GROUPS",25443
"25444","INNOVATION",25444
"25445","NETWORK CHANGES",25445
"25446","WHOLE NETWORK",25446
"25447","F23",25447
"25448","FIRM STRATEGY",25448
"25449","FIRMS BOUNDARY",25449
"25450","KNOWLEDGE NETWORK",25450
"25451","L14",25451
"25452","MNCS",25452
"25453","O32",25453
"25454","OPEN INNOVATION",25454
"25455","R&D GLOBALIZATION",25455
"25456","AI-TRANSFORMATION",25456
"25457","DIGITAL TRANSFORMATION",25457
"25458","INNOVATION",25458
"25459","INNOVATION MANAGEMENT AGILE METHODOLOGY",25459
"25460","PROJECT MANAGEMENT METHODOLOGIES",25460
"25461","SCRUM METHODOLOGY",25461
"25462","BIG DATA",25462
"25463","INNOVATIVE MANAGEMENT MODEL",25463
"25464","MARKETING STRATEGY",25464
"25465","TOURISM INDUSTRY",25465
"25466","APPLICATION",25466
"25467","AUTOMATION TECHNOLOGY",25467
"25468","EQUIPMENT INSTALLATION TECHNOLOGY",25468
"25469","QUALITY MANAGEMENT",25469
"25470","DISRUPTIVE INNOVATIONS",25470
"25471","DISRUPTIVE TECHNOLOGIES",25471
"25472","FORCED CONNECTIONS",25472
"25473","INNOVATIONS MANAGEMENT",25473
"25474","METHODOLOGICAL ADAPTATION",25474
"25475","PRODUCTS AND SERVICES",25475
"25476","DEVIATION",25476
"25477","DEVIATION CORRECTION",25477
"25478","DRILLING THROUGH LAYER",25478
"25479","MEASUREMENT OF SLOPE",25479
"25480","SMALL ANGLE",25480
"25481","COLD CHAIN LOGISTICS",25481
"25482","ENERGY CONSUMPTION",25482
"25483","REBOUND EFFECT",25483
"25484","INTEGRATED APPROACH OF IF DEMATEL-ISM",25484
"25485","INTUITIONISTIC FUZZY SETS",25485
"25486","SERVICES SUPPLY CHAIN",25486
"25487","CRANKSHAFT",25487
"25488","IMAGE PROCESSING",25488
"25489","LEAN MANUFACTURING",25489
"25490","PALLET",25490
"25491","RE-DESIGNING",25491
"25492","BUSINESS PRACTICES",25492
"25493","CSR",25493
"25494","ETHICS",25494
"25495","ETHICS ASSESS-MENT",25495
"25496","GUIDANCE",25496
"25497","RESPONSIBLE INNOVATION",25497
"25498","SUSTAINABILITY",25498
"25499","BUSINESS INNOVATION",25499
"25500","CO-ENTREPRENEURSHIP",25500
"25501","COLLABORATIVE AUTONOMOUS SYSTEMS",25501
"25502","DEPENDABILITY",25502
"25503","BEST PRACTICES MANAGEMENT TOOL",25503
"25504","FORMATION",25504
"25505","FUNCTIONING",25505
"25506","HEALTHCARE VALUE CHAINS",25506
"25507","INNOVATION PLATFORM",25507
"25508","MARKET ASSESSMENT",25508
"25509","SCIENCE BASED INNOVATION",25509
"25510","TECHNOLOGY MANAGEMENT",25510
"25511","ANALYSIS",25511
"25512","OPEN INNOVATION",25512
"25513","SCOPUS",25513
"25514","SUSTAINABILITY",25514
"25515","AHP METHOD",25515
"25516","CARBON STORAGE",25516
"25517","CO2 FLOODING",25517
"25518","FUZZY EVALUATION",25518
"25519","SUBORDINATING DEGREE FUNCTION",25519
"25520","CHANGE MANAGEMENT",25520
"25521","FINANCIAL INSTITUTIONS",25521
"25522","INNOVATION MANAGEMENT",25522
"25523","LEADERSHIP",25523
"25524","ORGANIZATIONAL CHANGE",25524
"25525","PERCEPTIONS",25525
"25526","TOP MANAGEMENT AND CHANGE",25526
"25527","TRANSFORMATIONS",25527
"25528","BUYER-SUPPLIER COLLABORATION",25528
"25529","CASE STUDY",25529
"25530","CO-INNOVATION MANAGEMENT",25530
"25531","INNOVATION MANAGEMENT",25531
"25532","SUPPLIER-CUSTOMER RELATIONSHIP",25532
"25533","LEADERSHIP TRAINING",25533
"25534","MENTORSHIP",25534
"25535","MLCF",25535
"25536","PHYSICIAN LEADERSHIP",25536
"25537","UNDERGRADUATE MEDICAL EDUCATION",25537
"25538","BIG DATA ANALYTICS CAPABILITIES",25538
"25539","BUSINESS MODEL INNOVATION",25539
"25540","DYNAMIC CAPABILITIES",25540
"25541","ENTREPRENEURIAL ORIENTATION",25541
"25542","FSQCA",25542
"25543","PLS-SEM",25543
"25544","ORGANIZATIONAL CONTROL",25544
"25545","PERCEIVED MANAGERIAL SUPPORT",25545
"25546","PROCESS INNOVATION",25546
"25547","PRODUCT INNOVATION",25547
"25548","SEM",25548
"25549","DRUG UTILISATION",25549
"25550","ENTRESTO",25550
"25551","HEALTH TECHNOLOGY MANAGEMENT",25551
"25552","HEART FAILURE",25552
"25553","MEDICINES MANAGEMENT",25553
"25554","SACUBITRIL/VALSARTAN",25554
"25555","INNOVATION MANAGEMENT",25555
"25556","INNOVATION MANAGEMENT PRACTICES",25556
"25557","SCOPING REVIEW",25557
"25558","DIGITAL MARKETING",25558
"25559","ELECTRONIC INDUSTRY",25559
"25560","INNOVATION PROCESS MODELS",25560
"25561","INNOVATION PROMOTION",25561
"25562","TECHNOLOGICAL INNOVATION MANAGEMENT",25562
"25563","BPO",25563
"25564","BUSINESS PROCESS",25564
"25565","INNOVATION ENVIRONMENT",25565
"25566","INNOVATION MANAGEMENT",25566
"25567","ACADEMICIAN WORKSTATION",25567
"25568","INNOVATION PLATFORM",25568
"25569","KNOWLEDGE MANAGEMENT",25569
"25570","CHANGE MANAGEMENT",25570
"25571","ECODESIGN",25571
"25572","INNOVATION MANAGEMENT",25572
"25573","PRODUCT DEVELOPMENT",25573
"25574","SUSTAINABILITY",25574
"25575","TRANSITION",25575
"25576","CORPORATE GOVERNANCE",25576
"25577","CORPORATE SOCIAL AND ENVIRONMENTAL RESPONSIBILITY",25577
"25578","FINANCIAL PERFORMANCE",25578
"25579","FOOD INDUSTRY",25579
"25580","FOOD INDUSTRY",25580
"25581","NOVEL FOOD",25581
"25582","OPEN INNOVATION",25582
